,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla,ano,mes
1164966,2000-02-26,19133,ESTREITO,10250.53,TOCANTINS,TOCANTINS,MA,2000,2
1164967,2000-02-27,19133,ESTREITO,10856.37,TOCANTINS,TOCANTINS,MA,2000,2
1164968,2000-02-29,19133,ESTREITO,10160.85,TOCANTINS,TOCANTINS,MA,2000,2
1164969,2000-03-03,19133,ESTREITO,8966.75,TOCANTINS,TOCANTINS,MA,2000,3
1164970,2000-03-04,19133,ESTREITO,8712.6,TOCANTINS,TOCANTINS,MA,2000,3
1164971,2000-03-05,19133,ESTREITO,8572.66,TOCANTINS,TOCANTINS,MA,2000,3
1164972,2000-03-06,19133,ESTREITO,8572.66,TOCANTINS,TOCANTINS,MA,2000,3
1164973,2000-03-07,19133,ESTREITO,8684.54,TOCANTINS,TOCANTINS,MA,2000,3
1164974,2000-03-09,19133,ESTREITO,8600.57,TOCANTINS,TOCANTINS,MA,2000,3
1164975,2000-03-10,19133,ESTREITO,8572.66,TOCANTINS,TOCANTINS,MA,2000,3
1164976,2000-03-11,19133,ESTREITO,8350.62,TOCANTINS,TOCANTINS,MA,2000,3
1164977,2000-03-13,19133,ESTREITO,8684.54,TOCANTINS,TOCANTINS,MA,2000,3
1164978,2000-03-14,19133,ESTREITO,9338.96,TOCANTINS,TOCANTINS,MA,2000,3
1164979,2000-03-16,19133,ESTREITO,10370.6,TOCANTINS,TOCANTINS,MA,2000,3
1164980,2000-03-19,19133,ESTREITO,11664.43,TOCANTINS,TOCANTINS,MA,2000,3
1164981,2000-03-21,19133,ESTREITO,11822.45,TOCANTINS,TOCANTINS,MA,2000,3
1164982,2000-03-23,19133,ESTREITO,10734.1,TOCANTINS,TOCANTINS,MA,2000,3
1164983,2000-03-25,19133,ESTREITO,9137.79,TOCANTINS,TOCANTINS,MA,2000,3
1164984,2000-03-27,19133,ESTREITO,7725.21,TOCANTINS,TOCANTINS,MA,2000,3
1164985,2000-03-30,19133,ESTREITO,6785.49,TOCANTINS,TOCANTINS,MA,2000,3
1164986,2000-03-31,19133,ESTREITO,6658.81,TOCANTINS,TOCANTINS,MA,2000,3
1164987,2000-04-01,19133,ESTREITO,6501.18,TOCANTINS,TOCANTINS,MA,2000,4
1164988,2000-04-02,19133,ESTREITO,6171.2,TOCANTINS,TOCANTINS,MA,2000,4
1164989,2000-04-06,19133,ESTREITO,6072.89,TOCANTINS,TOCANTINS,MA,2000,4
1164990,2000-04-07,19133,ESTREITO,5943.6,TOCANTINS,TOCANTINS,MA,2000,4
1164991,2000-04-12,19133,ESTREITO,5148.75,TOCANTINS,TOCANTINS,MA,2000,4
1164992,2000-04-15,19133,ESTREITO,5716.55,TOCANTINS,TOCANTINS,MA,2000,4
1164993,2000-04-16,19133,ESTREITO,5842.29,TOCANTINS,TOCANTINS,MA,2000,4
1164994,2000-04-21,19133,ESTREITO,5409.91,TOCANTINS,TOCANTINS,MA,2000,4
1164995,2000-04-22,19133,ESTREITO,5503.21,TOCANTINS,TOCANTINS,MA,2000,4
1164996,2000-04-27,19133,ESTREITO,6696.72,TOCANTINS,TOCANTINS,MA,2000,4
1164997,2000-04-28,19133,ESTREITO,6558.15,TOCANTINS,TOCANTINS,MA,2000,4
1164998,2000-04-30,19133,ESTREITO,5769.0,TOCANTINS,TOCANTINS,MA,2000,4
1164999,2000-05-02,19133,ESTREITO,4997.93,TOCANTINS,TOCANTINS,MA,2000,5
1165000,2000-05-03,19133,ESTREITO,4791.28,TOCANTINS,TOCANTINS,MA,2000,5
1165001,2000-05-04,19133,ESTREITO,4415.2,TOCANTINS,TOCANTINS,MA,2000,5
1165002,2000-05-06,19133,ESTREITO,4066.96,TOCANTINS,TOCANTINS,MA,2000,5
1165003,2000-05-09,19133,ESTREITO,4010.03,TOCANTINS,TOCANTINS,MA,2000,5
1165004,2000-05-10,19133,ESTREITO,3994.56,TOCANTINS,TOCANTINS,MA,2000,5
1165005,2000-05-11,19133,ESTREITO,3979.11,TOCANTINS,TOCANTINS,MA,2000,5
1165006,2000-05-12,19133,ESTREITO,3881.82,TOCANTINS,TOCANTINS,MA,2000,5
1165007,2000-05-17,19133,ESTREITO,3524.07,TOCANTINS,TOCANTINS,MA,2000,5
1165008,2000-05-19,19133,ESTREITO,3402.37,TOCANTINS,TOCANTINS,MA,2000,5
1165009,2000-05-20,19133,ESTREITO,3330.96,TOCANTINS,TOCANTINS,MA,2000,5
1165010,2000-05-21,19133,ESTREITO,3393.42,TOCANTINS,TOCANTINS,MA,2000,5
1165011,2000-05-25,19133,ESTREITO,3224.82,TOCANTINS,TOCANTINS,MA,2000,5
1165012,2000-05-28,19133,ESTREITO,2909.4,TOCANTINS,TOCANTINS,MA,2000,5
1165013,2000-06-01,19133,ESTREITO,2803.98,TOCANTINS,TOCANTINS,MA,2000,6
1165014,2000-06-02,19133,ESTREITO,2787.24,TOCANTINS,TOCANTINS,MA,2000,6
1165015,2000-06-03,19133,ESTREITO,2762.2,TOCANTINS,TOCANTINS,MA,2000,6
1165016,2000-06-04,19133,ESTREITO,2720.63,TOCANTINS,TOCANTINS,MA,2000,6
1165017,2000-06-05,19133,ESTREITO,2638.15,TOCANTINS,TOCANTINS,MA,2000,6
1165018,2000-06-06,19133,ESTREITO,2589.08,TOCANTINS,TOCANTINS,MA,2000,6
1165019,2000-06-08,19133,ESTREITO,2556.55,TOCANTINS,TOCANTINS,MA,2000,6
1165020,2000-06-09,19133,ESTREITO,2540.34,TOCANTINS,TOCANTINS,MA,2000,6
1165021,2000-06-12,19133,ESTREITO,2475.85,TOCANTINS,TOCANTINS,MA,2000,6
1165022,2000-06-16,19133,ESTREITO,2380.19,TOCANTINS,TOCANTINS,MA,2000,6
1165023,2000-06-17,19133,ESTREITO,2380.19,TOCANTINS,TOCANTINS,MA,2000,6
1165024,2000-06-19,19133,ESTREITO,2278.05,TOCANTINS,TOCANTINS,MA,2000,6
1165025,2000-06-21,19133,ESTREITO,2246.93,TOCANTINS,TOCANTINS,MA,2000,6
1165026,2000-06-22,19133,ESTREITO,2285.85,TOCANTINS,TOCANTINS,MA,2000,6
1165027,2000-06-23,19133,ESTREITO,2301.48,TOCANTINS,TOCANTINS,MA,2000,6
1165028,2000-06-24,19133,ESTREITO,2285.85,TOCANTINS,TOCANTINS,MA,2000,6
1165029,2000-06-25,19133,ESTREITO,2262.47,TOCANTINS,TOCANTINS,MA,2000,6
1165030,2000-06-27,19133,ESTREITO,2139.2,TOCANTINS,TOCANTINS,MA,2000,6
1165031,2000-06-30,19133,ESTREITO,2078.47,TOCANTINS,TOCANTINS,MA,2000,6
1165032,2000-07-02,19133,ESTREITO,2055.85,TOCANTINS,TOCANTINS,MA,2000,7
1165033,2000-07-06,19133,ESTREITO,2215.97,TOCANTINS,TOCANTINS,MA,2000,7
1165034,2000-07-11,19133,ESTREITO,2063.38,TOCANTINS,TOCANTINS,MA,2000,7
1165035,2000-07-12,19133,ESTREITO,2048.33,TOCANTINS,TOCANTINS,MA,2000,7
1165036,2000-07-13,19133,ESTREITO,2055.85,TOCANTINS,TOCANTINS,MA,2000,7
1165037,2000-07-14,19133,ESTREITO,2040.82,TOCANTINS,TOCANTINS,MA,2000,7
1165038,2000-07-15,19133,ESTREITO,2025.83,TOCANTINS,TOCANTINS,MA,2000,7
1165039,2000-07-16,19133,ESTREITO,2025.83,TOCANTINS,TOCANTINS,MA,2000,7
1165040,2000-07-17,19133,ESTREITO,1995.96,TOCANTINS,TOCANTINS,MA,2000,7
1165041,2000-07-19,19133,ESTREITO,1973.66,TOCANTINS,TOCANTINS,MA,2000,7
1165042,2000-07-21,19133,ESTREITO,2070.92,TOCANTINS,TOCANTINS,MA,2000,7
1165043,2000-07-24,19133,ESTREITO,1995.96,TOCANTINS,TOCANTINS,MA,2000,7
1165044,2000-07-27,19133,ESTREITO,1981.08,TOCANTINS,TOCANTINS,MA,2000,7
1165045,2000-07-28,19133,ESTREITO,1988.52,TOCANTINS,TOCANTINS,MA,2000,7
1165046,2000-07-29,19133,ESTREITO,1958.84,TOCANTINS,TOCANTINS,MA,2000,7
1165047,2000-08-01,19133,ESTREITO,1820.0,TOCANTINS,TOCANTINS,MA,2000,8
1165048,2000-08-02,19133,ESTREITO,1820.0,TOCANTINS,TOCANTINS,MA,2000,8
1165049,2000-08-03,19133,ESTREITO,2010.88,TOCANTINS,TOCANTINS,MA,2000,8
1165050,2000-08-08,19133,ESTREITO,1791.22,TOCANTINS,TOCANTINS,MA,2000,8
1165051,2000-08-09,19133,ESTREITO,1719.98,TOCANTINS,TOCANTINS,MA,2000,8
1165052,2000-08-10,19133,ESTREITO,1762.61,TOCANTINS,TOCANTINS,MA,2000,8
1165053,2000-08-13,19133,ESTREITO,1834.45,TOCANTINS,TOCANTINS,MA,2000,8
1165054,2000-08-14,19133,ESTREITO,1762.61,TOCANTINS,TOCANTINS,MA,2000,8
1165055,2000-08-15,19133,ESTREITO,1663.71,TOCANTINS,TOCANTINS,MA,2000,8
1165056,2000-08-16,19133,ESTREITO,1691.76,TOCANTINS,TOCANTINS,MA,2000,8
1165057,2000-08-17,19133,ESTREITO,1820.0,TOCANTINS,TOCANTINS,MA,2000,8
1165058,2000-08-18,19133,ESTREITO,1863.46,TOCANTINS,TOCANTINS,MA,2000,8
1165059,2000-08-20,19133,ESTREITO,1820.0,TOCANTINS,TOCANTINS,MA,2000,8
1165060,2000-08-24,19133,ESTREITO,1621.94,TOCANTINS,TOCANTINS,MA,2000,8
1165061,2000-08-28,19133,ESTREITO,1525.9,TOCANTINS,TOCANTINS,MA,2000,8
1165062,2000-09-01,19133,ESTREITO,1587.41,TOCANTINS,TOCANTINS,MA,2000,9
1165063,2000-09-02,19133,ESTREITO,1587.41,TOCANTINS,TOCANTINS,MA,2000,9
1165064,2000-09-03,19133,ESTREITO,1580.53,TOCANTINS,TOCANTINS,MA,2000,9
1165065,2000-09-04,19133,ESTREITO,1539.5,TOCANTINS,TOCANTINS,MA,2000,9
1165066,2000-09-05,19133,ESTREITO,1546.31,TOCANTINS,TOCANTINS,MA,2000,9
1165067,2000-09-09,19133,ESTREITO,1559.97,TOCANTINS,TOCANTINS,MA,2000,9
1165068,2000-09-10,19133,ESTREITO,1615.01,TOCANTINS,TOCANTINS,MA,2000,9
1165069,2000-09-11,19133,ESTREITO,1656.72,TOCANTINS,TOCANTINS,MA,2000,9
1165070,2000-09-15,19133,ESTREITO,2025.83,TOCANTINS,TOCANTINS,MA,2000,9
1165071,2000-09-17,19133,ESTREITO,1878.03,TOCANTINS,TOCANTINS,MA,2000,9
1165072,2000-09-19,19133,ESTREITO,1642.78,TOCANTINS,TOCANTINS,MA,2000,9
1165073,2000-09-23,19133,ESTREITO,1698.8,TOCANTINS,TOCANTINS,MA,2000,9
1165074,2000-09-24,19133,ESTREITO,1656.72,TOCANTINS,TOCANTINS,MA,2000,9
1165075,2000-09-25,19133,ESTREITO,1615.01,TOCANTINS,TOCANTINS,MA,2000,9
1165076,2000-10-06,19133,ESTREITO,1587.41,TOCANTINS,TOCANTINS,MA,2000,10
1165077,2000-10-08,19133,ESTREITO,1539.5,TOCANTINS,TOCANTINS,MA,2000,10
1165078,2000-10-09,19133,ESTREITO,1553.13,TOCANTINS,TOCANTINS,MA,2000,10
1165079,2000-10-10,19133,ESTREITO,1553.13,TOCANTINS,TOCANTINS,MA,2000,10
1165080,2000-10-12,19133,ESTREITO,1748.36,TOCANTINS,TOCANTINS,MA,2000,10
1165081,2000-10-16,19133,ESTREITO,1628.87,TOCANTINS,TOCANTINS,MA,2000,10
1165082,2000-10-18,19133,ESTREITO,1532.7,TOCANTINS,TOCANTINS,MA,2000,10
1165083,2000-10-20,19133,ESTREITO,1727.06,TOCANTINS,TOCANTINS,MA,2000,10
1165084,2000-10-26,19133,ESTREITO,1684.74,TOCANTINS,TOCANTINS,MA,2000,10
1165085,2000-10-28,19133,ESTREITO,1863.46,TOCANTINS,TOCANTINS,MA,2000,10
1165086,2000-10-30,19133,ESTREITO,1841.69,TOCANTINS,TOCANTINS,MA,2000,10
1165087,2000-11-02,19133,ESTREITO,2025.83,TOCANTINS,TOCANTINS,MA,2000,11
1165088,2000-11-03,19133,ESTREITO,2162.13,TOCANTINS,TOCANTINS,MA,2000,11
1165089,2000-11-04,19133,ESTREITO,2223.7,TOCANTINS,TOCANTINS,MA,2000,11
1165090,2000-11-08,19133,ESTREITO,2720.63,TOCANTINS,TOCANTINS,MA,2000,11
1165091,2000-11-14,19133,ESTREITO,3831.0,TOCANTINS,TOCANTINS,MA,2000,11
1165092,2000-11-16,19133,ESTREITO,4119.0,TOCANTINS,TOCANTINS,MA,2000,11
1165093,2000-11-18,19133,ESTREITO,3871.64,TOCANTINS,TOCANTINS,MA,2000,11
1165094,2000-11-20,19133,ESTREITO,3710.12,TOCANTINS,TOCANTINS,MA,2000,11
1165095,2000-11-24,19133,ESTREITO,3339.86,TOCANTINS,TOCANTINS,MA,2000,11
1165096,2000-11-25,19133,ESTREITO,3180.95,TOCANTINS,TOCANTINS,MA,2000,11
1165097,2000-11-26,19133,ESTREITO,2990.41,TOCANTINS,TOCANTINS,MA,2000,11
1165098,2000-11-27,19133,ESTREITO,2820.76,TOCANTINS,TOCANTINS,MA,2000,11
1165099,2000-11-29,19133,ESTREITO,2787.24,TOCANTINS,TOCANTINS,MA,2000,11
1165100,2000-11-30,19133,ESTREITO,2745.54,TOCANTINS,TOCANTINS,MA,2000,11
1165101,2000-12-01,19133,ESTREITO,2737.23,TOCANTINS,TOCANTINS,MA,2000,12
1165102,2000-12-03,19133,ESTREITO,2712.34,TOCANTINS,TOCANTINS,MA,2000,12
1165103,2000-12-04,19133,ESTREITO,2654.57,TOCANTINS,TOCANTINS,MA,2000,12
1165104,2000-12-08,19133,ESTREITO,3519.54,TOCANTINS,TOCANTINS,MA,2000,12
1165105,2000-12-09,19133,ESTREITO,3528.61,TOCANTINS,TOCANTINS,MA,2000,12
1165106,2000-12-10,19133,ESTREITO,3492.38,TOCANTINS,TOCANTINS,MA,2000,12
1165107,2000-12-11,19133,ESTREITO,3647.25,TOCANTINS,TOCANTINS,MA,2000,12
1165108,2000-12-13,19133,ESTREITO,4686.5,TOCANTINS,TOCANTINS,MA,2000,12
1165109,2000-12-15,19133,ESTREITO,6309.17,TOCANTINS,TOCANTINS,MA,2000,12
1165110,2000-12-16,19133,ESTREITO,6533.09,TOCANTINS,TOCANTINS,MA,2000,12
1165111,2000-12-17,19133,ESTREITO,7578.53,TOCANTINS,TOCANTINS,MA,2000,12
1165112,2000-12-22,19133,ESTREITO,11257.53,TOCANTINS,TOCANTINS,MA,2000,12
1165113,2000-12-29,19133,ESTREITO,7106.3,TOCANTINS,TOCANTINS,MA,2000,12
1165114,2000-12-31,19133,ESTREITO,5798.84,TOCANTINS,TOCANTINS,MA,2000,12
1165115,2001-01-01,19133,ESTREITO,5526.64,TOCANTINS,TOCANTINS,MA,2001,1
1165116,2001-01-02,19133,ESTREITO,5282.66,TOCANTINS,TOCANTINS,MA,2001,1
1165117,2001-01-07,19133,ESTREITO,5538.36,TOCANTINS,TOCANTINS,MA,2001,1
1165118,2001-01-08,19133,ESTREITO,5363.5,TOCANTINS,TOCANTINS,MA,2001,1
1165119,2001-01-09,19133,ESTREITO,5271.15,TOCANTINS,TOCANTINS,MA,2001,1
1165120,2001-01-11,19133,ESTREITO,4620.81,TOCANTINS,TOCANTINS,MA,2001,1
1165121,2001-01-12,19133,ESTREITO,4393.77,TOCANTINS,TOCANTINS,MA,2001,1
1165122,2001-01-16,19133,ESTREITO,3922.67,TOCANTINS,TOCANTINS,MA,2001,1
1165123,2001-01-17,19133,ESTREITO,3984.26,TOCANTINS,TOCANTINS,MA,2001,1
1165124,2001-01-18,19133,ESTREITO,3953.42,TOCANTINS,TOCANTINS,MA,2001,1
1165125,2001-01-21,19133,ESTREITO,3592.32,TOCANTINS,TOCANTINS,MA,2001,1
1165126,2001-01-22,19133,ESTREITO,3483.34,TOCANTINS,TOCANTINS,MA,2001,1
1165127,2001-01-26,19133,ESTREITO,3710.12,TOCANTINS,TOCANTINS,MA,2001,1
1165128,2001-01-27,19133,ESTREITO,3861.46,TOCANTINS,TOCANTINS,MA,2001,1
1165129,2001-01-28,19133,ESTREITO,3963.69,TOCANTINS,TOCANTINS,MA,2001,1
1165130,2001-01-31,19133,ESTREITO,4077.35,TOCANTINS,TOCANTINS,MA,2001,1
1165131,2001-02-02,19133,ESTREITO,4308.48,TOCANTINS,TOCANTINS,MA,2001,2
1165132,2001-02-03,19133,ESTREITO,4297.86,TOCANTINS,TOCANTINS,MA,2001,2
1165133,2001-02-05,19133,ESTREITO,4066.96,TOCANTINS,TOCANTINS,MA,2001,2
1165134,2001-02-07,19133,ESTREITO,4202.79,TOCANTINS,TOCANTINS,MA,2001,2
1165135,2001-02-08,19133,ESTREITO,4308.48,TOCANTINS,TOCANTINS,MA,2001,2
1165136,2001-02-11,19133,ESTREITO,3800.64,TOCANTINS,TOCANTINS,MA,2001,2
1165137,2001-02-15,19133,ESTREITO,4004.87,TOCANTINS,TOCANTINS,MA,2001,2
1165138,2001-02-17,19133,ESTREITO,4319.1,TOCANTINS,TOCANTINS,MA,2001,2
1165139,2001-02-18,19133,ESTREITO,4404.48,TOCANTINS,TOCANTINS,MA,2001,2
1165140,2001-02-19,19133,ESTREITO,4566.34,TOCANTINS,TOCANTINS,MA,2001,2
1165141,2001-02-21,19133,ESTREITO,4774.67,TOCANTINS,TOCANTINS,MA,2001,2
1165142,2001-02-26,19133,ESTREITO,4234.39,TOCANTINS,TOCANTINS,MA,2001,2
1165143,2001-03-01,19133,ESTREITO,4234.39,TOCANTINS,TOCANTINS,MA,2001,3
1165144,2001-03-03,19133,ESTREITO,4297.86,TOCANTINS,TOCANTINS,MA,2001,3
1165145,2001-03-05,19133,ESTREITO,4404.48,TOCANTINS,TOCANTINS,MA,2001,3
1165146,2001-03-06,19133,ESTREITO,4351.04,TOCANTINS,TOCANTINS,MA,2001,3
1165147,2001-03-07,19133,ESTREITO,4244.94,TOCANTINS,TOCANTINS,MA,2001,3
1165148,2001-03-13,19133,ESTREITO,5386.69,TOCANTINS,TOCANTINS,MA,2001,3
1165149,2001-03-14,19133,ESTREITO,5894.73,TOCANTINS,TOCANTINS,MA,2001,3
1165150,2001-03-15,19133,ESTREITO,6684.07,TOCANTINS,TOCANTINS,MA,2001,3
1165151,2001-03-19,19133,ESTREITO,10688.39,TOCANTINS,TOCANTINS,MA,2001,3
1165152,2001-03-20,19133,ESTREITO,10491.21,TOCANTINS,TOCANTINS,MA,2001,3
1165153,2001-03-23,19133,ESTREITO,8240.47,TOCANTINS,TOCANTINS,MA,2001,3
1165154,2001-03-24,19133,ESTREITO,7565.25,TOCANTINS,TOCANTINS,MA,2001,3
1165155,2001-03-27,19133,ESTREITO,6836.42,TOCANTINS,TOCANTINS,MA,2001,3
1165156,2001-03-28,19133,ESTREITO,6433.19,TOCANTINS,TOCANTINS,MA,2001,3
1165157,2001-03-29,19133,ESTREITO,6003.35,TOCANTINS,TOCANTINS,MA,2001,3
1165158,2001-03-30,19133,ESTREITO,5954.97,TOCANTINS,TOCANTINS,MA,2001,3
1165159,2001-04-01,19133,ESTREITO,6064.03,TOCANTINS,TOCANTINS,MA,2001,4
1165160,2001-04-02,19133,ESTREITO,6272.16,TOCANTINS,TOCANTINS,MA,2001,4
1165161,2001-04-05,19133,ESTREITO,6333.9,TOCANTINS,TOCANTINS,MA,2001,4
1165162,2001-04-07,19133,ESTREITO,5967.05,TOCANTINS,TOCANTINS,MA,2001,4
1165163,2001-04-08,19133,ESTREITO,5679.85,TOCANTINS,TOCANTINS,MA,2001,4
1165164,2001-04-10,19133,ESTREITO,5236.68,TOCANTINS,TOCANTINS,MA,2001,4
1165165,2001-04-12,19133,ESTREITO,4819.0,TOCANTINS,TOCANTINS,MA,2001,4
1165166,2001-04-14,19133,ESTREITO,4577.21,TOCANTINS,TOCANTINS,MA,2001,4
1165167,2001-04-15,19133,ESTREITO,4393.77,TOCANTINS,TOCANTINS,MA,2001,4
1165168,2001-04-16,19133,ESTREITO,4202.79,TOCANTINS,TOCANTINS,MA,2001,4
1165169,2001-04-17,19133,ESTREITO,4139.88,TOCANTINS,TOCANTINS,MA,2001,4
1165170,2001-04-21,19133,ESTREITO,5190.87,TOCANTINS,TOCANTINS,MA,2001,4
1165171,2001-04-23,19133,ESTREITO,5433.18,TOCANTINS,TOCANTINS,MA,2001,4
1165172,2001-04-25,19133,ESTREITO,5668.01,TOCANTINS,TOCANTINS,MA,2001,4
1165173,2001-04-26,19133,ESTREITO,5620.73,TOCANTINS,TOCANTINS,MA,2001,4
1165174,2001-04-29,19133,ESTREITO,4730.51,TOCANTINS,TOCANTINS,MA,2001,4
1165175,2001-05-01,19133,ESTREITO,4255.5,TOCANTINS,TOCANTINS,MA,2001,5
1165176,2001-05-02,19133,ESTREITO,4077.35,TOCANTINS,TOCANTINS,MA,2001,5
1165177,2001-05-03,19133,ESTREITO,3922.67,TOCANTINS,TOCANTINS,MA,2001,5
1165178,2001-05-04,19133,ESTREITO,3800.64,TOCANTINS,TOCANTINS,MA,2001,5
1165179,2001-05-07,19133,ESTREITO,3501.43,TOCANTINS,TOCANTINS,MA,2001,5
1165180,2001-05-10,19133,ESTREITO,3286.59,TOCANTINS,TOCANTINS,MA,2001,5
1165181,2001-05-11,19133,ESTREITO,3348.76,TOCANTINS,TOCANTINS,MA,2001,5
1165182,2001-05-17,19133,ESTREITO,3286.59,TOCANTINS,TOCANTINS,MA,2001,5
1165183,2001-05-18,19133,ESTREITO,3260.07,TOCANTINS,TOCANTINS,MA,2001,5
1165184,2001-05-19,19133,ESTREITO,3233.62,TOCANTINS,TOCANTINS,MA,2001,5
1165185,2001-05-20,19133,ESTREITO,3163.46,TOCANTINS,TOCANTINS,MA,2001,5
1165186,2001-05-22,19133,ESTREITO,3067.87,TOCANTINS,TOCANTINS,MA,2001,5
1165187,2001-05-23,19133,ESTREITO,3024.75,TOCANTINS,TOCANTINS,MA,2001,5
1165188,2001-05-26,19133,ESTREITO,2922.14,TOCANTINS,TOCANTINS,MA,2001,5
1165189,2001-05-27,19133,ESTREITO,2871.29,TOCANTINS,TOCANTINS,MA,2001,5
1165190,2001-05-31,19133,ESTREITO,2905.16,TOCANTINS,TOCANTINS,MA,2001,5
1165191,2001-06-02,19133,ESTREITO,2812.37,TOCANTINS,TOCANTINS,MA,2001,6
1165192,2001-06-03,19133,ESTREITO,2753.87,TOCANTINS,TOCANTINS,MA,2001,6
1165193,2001-06-04,19133,ESTREITO,2704.06,TOCANTINS,TOCANTINS,MA,2001,6
1165194,2001-06-05,19133,ESTREITO,2704.06,TOCANTINS,TOCANTINS,MA,2001,6
1165195,2001-06-07,19133,ESTREITO,2654.57,TOCANTINS,TOCANTINS,MA,2001,6
1165196,2001-06-09,19133,ESTREITO,2540.34,TOCANTINS,TOCANTINS,MA,2001,6
1165197,2001-06-12,19133,ESTREITO,2278.05,TOCANTINS,TOCANTINS,MA,2001,6
1165198,2001-06-14,19133,ESTREITO,2285.85,TOCANTINS,TOCANTINS,MA,2001,6
1165199,2001-06-15,19133,ESTREITO,2254.7,TOCANTINS,TOCANTINS,MA,2001,6
1165200,2001-06-20,19133,ESTREITO,2048.33,TOCANTINS,TOCANTINS,MA,2001,6
1165201,2001-06-21,19133,ESTREITO,2063.38,TOCANTINS,TOCANTINS,MA,2001,6
1165202,2001-06-26,19133,ESTREITO,1951.44,TOCANTINS,TOCANTINS,MA,2001,6
1165203,2001-06-29,19133,ESTREITO,1966.24,TOCANTINS,TOCANTINS,MA,2001,6
1165204,2001-06-30,19133,ESTREITO,1907.28,TOCANTINS,TOCANTINS,MA,2001,6
1165205,2001-07-04,19133,ESTREITO,1798.4,TOCANTINS,TOCANTINS,MA,2001,7
1165206,2001-07-05,19133,ESTREITO,2070.92,TOCANTINS,TOCANTINS,MA,2001,7
1165207,2001-07-06,19133,ESTREITO,2177.47,TOCANTINS,TOCANTINS,MA,2001,7
1165208,2001-07-10,19133,ESTREITO,2185.15,TOCANTINS,TOCANTINS,MA,2001,7
1165209,2001-07-16,19133,ESTREITO,2162.13,TOCANTINS,TOCANTINS,MA,2001,7
1165210,2001-07-17,19133,ESTREITO,2131.58,TOCANTINS,TOCANTINS,MA,2001,7
1165211,2001-07-18,19133,ESTREITO,2146.84,TOCANTINS,TOCANTINS,MA,2001,7
1165212,2001-07-22,19133,ESTREITO,2101.18,TOCANTINS,TOCANTINS,MA,2001,7
1165213,2001-07-25,19133,ESTREITO,2086.03,TOCANTINS,TOCANTINS,MA,2001,7
1165214,2001-07-27,19133,ESTREITO,2070.92,TOCANTINS,TOCANTINS,MA,2001,7
1165215,2001-07-28,19133,ESTREITO,2070.92,TOCANTINS,TOCANTINS,MA,2001,7
1165216,2001-07-30,19133,ESTREITO,2040.82,TOCANTINS,TOCANTINS,MA,2001,7
1165217,2001-07-31,19133,ESTREITO,2040.82,TOCANTINS,TOCANTINS,MA,2001,7
1165218,2001-08-01,19133,ESTREITO,2025.83,TOCANTINS,TOCANTINS,MA,2001,8
1165219,2001-08-02,19133,ESTREITO,2010.88,TOCANTINS,TOCANTINS,MA,2001,8
1165220,2001-08-03,19133,ESTREITO,1988.52,TOCANTINS,TOCANTINS,MA,2001,8
1165221,2001-08-04,19133,ESTREITO,1936.68,TOCANTINS,TOCANTINS,MA,2001,8
1165222,2001-08-07,19133,ESTREITO,1727.06,TOCANTINS,TOCANTINS,MA,2001,8
1165223,2001-08-09,19133,ESTREITO,1705.85,TOCANTINS,TOCANTINS,MA,2001,8
1165224,2001-08-10,19133,ESTREITO,1705.85,TOCANTINS,TOCANTINS,MA,2001,8
1165225,2001-08-11,19133,ESTREITO,1705.85,TOCANTINS,TOCANTINS,MA,2001,8
1165226,2001-08-14,19133,ESTREITO,1649.74,TOCANTINS,TOCANTINS,MA,2001,8
1165227,2001-08-21,19133,ESTREITO,1663.71,TOCANTINS,TOCANTINS,MA,2001,8
1165228,2001-08-22,19133,ESTREITO,1649.74,TOCANTINS,TOCANTINS,MA,2001,8
1165229,2001-08-23,19133,ESTREITO,1649.74,TOCANTINS,TOCANTINS,MA,2001,8
1165230,2001-08-29,19133,ESTREITO,1608.09,TOCANTINS,TOCANTINS,MA,2001,8
1165231,2001-08-31,19133,ESTREITO,1608.09,TOCANTINS,TOCANTINS,MA,2001,8
1165232,2001-09-03,19133,ESTREITO,1670.71,TOCANTINS,TOCANTINS,MA,2001,9
1165233,2001-09-05,19133,ESTREITO,1791.22,TOCANTINS,TOCANTINS,MA,2001,9
1165234,2001-09-06,19133,ESTREITO,1848.93,TOCANTINS,TOCANTINS,MA,2001,9
1165235,2001-09-09,19133,ESTREITO,1907.28,TOCANTINS,TOCANTINS,MA,2001,9
1165236,2001-09-10,19133,ESTREITO,1885.32,TOCANTINS,TOCANTINS,MA,2001,9
1165237,2001-09-12,19133,ESTREITO,1885.32,TOCANTINS,TOCANTINS,MA,2001,9
1165238,2001-09-14,19133,ESTREITO,1936.68,TOCANTINS,TOCANTINS,MA,2001,9
1165239,2001-09-15,19133,ESTREITO,1951.44,TOCANTINS,TOCANTINS,MA,2001,9
1165240,2001-09-16,19133,ESTREITO,1981.08,TOCANTINS,TOCANTINS,MA,2001,9
1165241,2001-09-17,19133,ESTREITO,2033.32,TOCANTINS,TOCANTINS,MA,2001,9
1165242,2001-09-18,19133,ESTREITO,2040.82,TOCANTINS,TOCANTINS,MA,2001,9
1165243,2001-09-19,19133,ESTREITO,1848.93,TOCANTINS,TOCANTINS,MA,2001,9
1165244,2001-09-20,19133,ESTREITO,1532.7,TOCANTINS,TOCANTINS,MA,2001,9
