,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla
328,2001-09-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
329,2001-09-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
330,2001-09-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
331,2001-09-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
332,2001-09-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
333,2001-10-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
334,2001-10-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
335,2001-10-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
336,2001-10-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
337,2001-10-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
338,2001-10-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
339,2001-10-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
340,2001-10-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
341,2001-10-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
342,2001-10-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
343,2001-10-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
344,2001-10-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
345,2001-10-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
346,2001-10-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
347,2001-10-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
348,2001-10-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
349,2001-10-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
350,2001-10-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
351,2001-10-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
352,2001-11-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
353,2001-11-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
354,2001-11-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
355,2001-11-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
356,2001-11-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
357,2001-11-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
358,2001-11-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
359,2001-11-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
360,2001-11-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
361,2001-11-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
362,2001-11-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
363,2001-11-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
364,2001-11-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
365,2001-11-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
366,2001-11-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
367,2001-12-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
368,2001-12-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
369,2001-12-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
370,2001-12-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
371,2001-12-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
372,2001-12-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
373,2001-12-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
374,2001-12-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
375,2001-12-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
376,2001-12-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
377,2001-12-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
378,2001-12-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
379,2001-12-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
380,2001-12-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
381,2001-12-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
382,2002-01-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
383,2002-01-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
384,2002-01-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
385,2002-01-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
386,2002-01-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
387,2002-01-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
388,2002-01-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
389,2002-01-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
390,2002-01-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
391,2002-01-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
392,2002-01-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
393,2002-01-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
394,2002-01-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
395,2002-01-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
396,2002-02-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
397,2002-02-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
398,2002-02-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
399,2002-02-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
400,2002-02-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
401,2002-02-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
402,2002-02-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
403,2002-02-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
404,2002-02-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
405,2002-02-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
406,2002-02-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
407,2002-02-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
408,2002-02-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
409,2002-02-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
410,2002-03-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
411,2002-03-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
412,2002-03-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
413,2002-03-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
414,2002-03-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
415,2002-03-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
416,2002-03-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
417,2002-03-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
418,2002-03-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
419,2002-03-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
420,2002-03-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
421,2002-03-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
422,2002-03-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
423,2002-03-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
424,2002-04-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
425,2002-04-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
426,2002-04-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
427,2002-04-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
428,2002-04-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
429,2002-04-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
430,2002-04-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
431,2002-04-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
432,2002-04-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
433,2002-04-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
434,2002-04-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
435,2002-04-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
436,2002-04-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
437,2002-04-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
438,2002-05-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
439,2002-05-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
440,2002-05-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
441,2002-05-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
442,2002-05-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
443,2002-05-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
444,2002-05-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
445,2002-05-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
446,2002-05-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
447,2002-05-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
448,2002-05-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
449,2002-05-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
450,2002-05-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
451,2002-06-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
452,2002-06-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
453,2002-06-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
454,2002-06-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
455,2002-06-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
456,2002-06-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
457,2002-06-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
458,2002-06-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
459,2002-06-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
460,2002-06-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
461,2002-06-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
462,2002-06-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
463,2002-07-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
464,2002-07-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
465,2002-07-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
466,2002-07-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
467,2002-07-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
468,2002-07-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
469,2002-07-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
470,2002-07-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
471,2002-07-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
472,2002-07-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
473,2002-07-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
474,2002-07-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
475,2002-07-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
476,2002-07-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
477,2002-07-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
478,2002-08-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
479,2002-08-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
480,2002-08-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
481,2002-08-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
482,2002-08-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
483,2002-08-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
484,2002-08-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
485,2002-08-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
486,2002-08-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
487,2002-08-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
488,2002-08-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
489,2002-08-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
490,2002-08-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
491,2002-08-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
492,2002-08-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
493,2002-08-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
494,2002-08-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
495,2002-09-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
496,2002-09-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
497,2002-09-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
498,2002-09-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
499,2002-09-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
500,2002-09-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
501,2002-09-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
502,2002-09-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
503,2002-09-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
504,2002-09-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
505,2002-09-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
506,2002-09-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
507,2002-09-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
508,2002-09-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
509,2002-09-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
510,2002-09-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
511,2002-09-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
512,2002-09-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
513,2002-10-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
514,2002-10-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
515,2002-10-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
516,2002-10-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
517,2002-10-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
518,2002-10-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
519,2002-10-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
520,2002-10-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
521,2002-10-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
522,2002-10-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
523,2002-10-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
524,2002-10-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
525,2002-10-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
526,2002-10-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
527,2002-10-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
528,2002-10-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
529,2002-10-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
530,2002-10-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
531,2002-10-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
532,2002-11-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
533,2002-11-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
534,2002-11-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
535,2002-11-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
536,2002-11-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
537,2002-11-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
538,2002-11-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
539,2002-11-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
540,2002-11-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
541,2002-11-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
542,2002-11-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
543,2002-11-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
544,2002-11-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
545,2002-11-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
546,2002-11-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
547,2002-11-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
548,2002-12-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
549,2002-12-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
550,2002-12-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
551,2002-12-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
552,2002-12-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
553,2002-12-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
554,2002-12-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
555,2002-12-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
556,2002-12-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
557,2002-12-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
558,2002-12-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
559,2002-12-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
560,2003-01-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
561,2003-01-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
562,2003-01-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
563,2003-01-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
564,2003-01-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
565,2003-01-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
566,2003-01-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
567,2003-01-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
568,2003-01-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
569,2003-01-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
570,2003-01-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
571,2003-01-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
572,2003-02-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
573,2003-02-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
574,2003-02-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
575,2003-02-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
576,2003-02-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
577,2003-02-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
578,2003-02-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
579,2003-02-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
580,2003-02-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
581,2003-02-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
582,2003-02-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
583,2003-02-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
584,2003-03-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
585,2003-03-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
586,2003-03-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
587,2003-03-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
588,2003-03-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
589,2003-03-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
590,2003-03-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
591,2003-03-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
592,2003-03-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
593,2003-03-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
594,2003-03-21,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
595,2003-03-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
596,2003-03-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
597,2003-03-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
598,2003-03-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
599,2003-03-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
600,2003-04-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
601,2003-04-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
602,2003-04-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
603,2003-04-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
604,2003-04-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
605,2003-04-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
606,2003-04-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
607,2003-04-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
608,2003-04-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
609,2003-04-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
610,2003-04-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
611,2003-05-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
612,2003-05-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
613,2003-05-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
614,2003-05-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
615,2003-05-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
616,2003-05-15,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
617,2003-05-16,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
618,2003-05-17,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
619,2003-05-18,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
620,2003-05-19,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
621,2003-05-22,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
622,2003-05-24,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
623,2003-05-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
624,2003-05-26,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
625,2003-05-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
626,2003-05-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
627,2003-05-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
628,2003-05-31,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
629,2003-06-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
630,2003-06-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
631,2003-06-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
632,2003-06-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
633,2003-06-08,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
634,2003-06-10,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
635,2003-06-11,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
636,2003-06-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
637,2003-06-13,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
638,2003-06-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
639,2003-06-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
640,2003-06-23,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
641,2003-06-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
642,2003-06-27,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
643,2003-07-01,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
644,2003-07-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
645,2003-07-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
646,2003-07-05,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
647,2003-07-06,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
648,2003-07-07,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
649,2003-07-09,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
650,2003-07-12,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
651,2003-07-14,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
652,2003-07-20,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
653,2003-07-25,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
654,2003-07-28,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
655,2003-07-29,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
656,2003-07-30,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
657,2003-08-02,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
658,2003-08-03,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
659,2003-08-04,19135,SANTO ANTONIO,,AMAZONAS,MADEIRA,RO
